GENE_SYMBOL,logFC,P.Value
RPL37A,0.01555,0.9154200080720524
TDRKH,-0.02595,0.9154200080720524
C10orf118,0.0181,0.9154594673075961
POLR1D,-0.022850000000000002,0.9156969550070777
MMP25,0.0726,0.9157200097007584
NXF5,-0.08105000000000001,0.9159225386060504
RPRM,0.00744,0.916
SERPINE1,0.019,0.916
C10orf26,0.0155,0.916
SNORA2B,-0.00731,0.916
NXF2,-0.0182,0.916
SEC24C,-0.00943,0.916
LOC100128304,-0.0567,0.916
RFPL3-AS1,-0.0173,0.916
LOC729987,-0.00661,0.916
CLDND2,-0.0314,0.916
TLR7,-0.052,0.916
ABCG8,0.0099,0.916
LOC100131492,-0.00658,0.916
ATP5G3,-0.0071,0.916
DKFZP547J0410,0.00681,0.916
PTPN7,-0.0159,0.916
RAB10,0.017,0.916
PCDH8,-0.00734,0.916
DPPA4,-0.00766,0.916
ARMC7,0.00747,0.916
PFN3,0.0277,0.916
LINC00174,-0.0183,0.916
MAPK8IP1,0.0231,0.916
DSTNP2,0.02,0.916
LOC285147,0.0241,0.916
TSEN15,-0.13567500000000002,0.9160021275254094
MUC4,-0.077725,0.9165548179585086
NSA2,-0.0277,0.9166467809791677
KLHL7,0.025616666666666666,0.9167035877561757
FAM134A,-0.042800000000000005,0.9168851509260993
LOC728875,0.0214335,0.9169784821011692
OR7E14P,0.0154,0.917
IL11,0.0473,0.917
STX19,0.0181,0.917
ANAPC5,0.00833,0.917
SMURF2,-0.0252,0.917
MAGEB18,-0.00752,0.917
PPP1R32,-0.0257,0.917
SPINT3,0.0301,0.917
FLJ43681,-0.0087,0.917
CRK,-0.018,0.917
LOC643551,-0.0264,0.917
OPRK1,-0.00669,0.917
LOC150381,0.0154,0.917
OBSL1,-0.02309,0.9172020345590046
SLC38A10,-0.0396,0.9176774822440766
TSGA10,-0.0031000000000000003,0.9178563704520548
CC2D2A,-0.05795666666666666,0.9179808883867836
SRY,-0.00683,0.918
LOC282997,-0.0112,0.918
BDKRB2,0.0126,0.918
HHLA1,-0.00713,0.918
ARHGAP20,0.0233,0.918
SNORA50,-0.00713,0.918
EZH1,-0.0161,0.918
RNF11,0.0078,0.918
LOC143286,0.0407,0.918
BVES,0.0532,0.918
KIN,-0.00897,0.918
C6orf70,-0.012,0.918
MGC16025,-0.035,0.918
HERC2P2,-0.0168,0.918
FHL2,0.03177666666666667,0.9182898011601869
USP21,0.05265,0.9183682124003444
USP31,0.029699999999999997,0.918404027339945
ZNFX1,-0.05995,0.9184885738399737
STAT3,0.04335,0.9185132999277706
DKFZP434L187,-0.0033499999999999997,0.9189063434168294
LMTK2,-0.0216,0.919
FOS,-0.0195,0.919
LOC100130865,0.0181,0.919
SMTN,-0.0132,0.919
MALT1,-0.0361,0.919
GSTT2B,0.02,0.919
C16orf11,-0.00669,0.919
LOC644852,0.00641,0.919
C8orf50,0.0364,0.919
DTYMK,0.00997,0.919
SLC25A5,-0.0124,0.919
KIAA0232,-0.0183,0.919
C9orf142,-0.0168,0.919
LOC641746,0.00683,0.919
IMP5,0.00695,0.919
VPS26A,-0.00913,0.919
EXOC3L2,-0.0142,0.919
CCDC94,0.0077,0.919
LOC645722,-0.0328,0.919
GLP2R,-0.09476666666666667,0.9190441890772351
MAP7D1,0.025134999999999998,0.9191460384385379
ERC1,0.05735,0.9191502563329902
C1orf229,-0.041550000000000004,0.9192060141023723
CDK11B,0.08386666666666666,0.9192494491325416
CALM3,-0.011699999999999999,0.9192645588256291
CRB1,0.0005000000000000004,0.919416190582801
EDN1,0.0461,0.9194395756169674
ADAMTS2,-0.0429265,0.919447993252342
PGPEP1,-0.002150000000000001,0.9195938167721328
ZNF302,0.0363,0.9198159919319141
SSX5,0.0151,0.92
ANXA6,-0.0116,0.92
CNOT10,-0.0126,0.92
PODXL,0.0161,0.92
EIF5A,-0.0081,0.92
PTPN21,0.0153,0.92
PI15,0.00664,0.92
ZFYVE21,-0.00727,0.92
LOC100130761,-0.0604,0.92
ZNF223,0.0228,0.92
MIR137HG,-0.00634,0.92
LOC100130171,-0.082,0.92
ADIPOQ,0.0241,0.92
UCK1,-0.0105,0.92
UCMA,0.0348,0.92
DDX60L,0.0171,0.92
SCG2,0.0589,0.92
HHIP,0.0272,0.92
VPS52,-0.048415,0.9204571442125336
TAF1,0.042,0.9205477975571269
CNTNAP4,-0.01653,0.920610237216773
ARPP19,0.021935000000000003,0.9206394443783854
ZNF436,0.0824,0.9206408350382181
TMEM212,-0.015613499999999999,0.9207131296355476
ZDHHC15,0.02015,0.9207751979602008
RELN,-0.0039000000000000007,0.9208501976887962
LOC390660,-0.0060666666666666655,0.9209176549906961
PTPRN2,0.005600000000000001,0.9209464325100369
R3HCC1,0.00903,0.921
SPAG1,0.0319,0.921
XLOC_010204,0.0296,0.921
KRTAP22-2,-0.00626,0.921
SERPINB3,0.00713,0.921
CRYGS,-0.0225,0.921
UHRF1BP1,0.0145,0.921
UPF3A,-0.0214,0.921
LACTB,0.0167,0.921
ELOF1,0.00713,0.921
CYLD,0.0257,0.921
FAM102A,0.0194,0.921
CDH16,-0.0315,0.921
SCGB2A1,-0.0475,0.921
TACC3,-0.02,0.921
CAPRIN2,0.06351,0.9210060820859691
RPA1,-0.0133,0.9210430607973814
ADAMTSL3,0.05415,0.9215270045682703
GM2A,-0.01095,0.9218549429822643
PUS10,0.034300000000000004,0.9218728574849167
UBR2,-0.0367,0.9218962805092927
LOC100129275,-0.0561,0.922
PAR5,0.00623,0.922
FBXO2,-0.00833,0.922
CRISP1,0.0062,0.922
FAM83D,-0.0287,0.922
FIS1,-0.0185,0.922
ZNF192P1,0.017,0.922
C20orf46,-0.0114,0.922
SCAF4,-0.0119,0.922
MAP1S,0.0118,0.922
BGLAP,0.0138,0.922
SPATA17,0.00642,0.922
LOC100128281,-0.021,0.922
GTF2F2,-0.0093,0.922
NDEL1,0.012535,0.9221481618486681
SNTB2,-0.03375,0.9224091736387305
TLN1,0.023875,0.9224978921118969
VSTM2A,0.0921,0.9225609323184927
IL1RAP,0.03225,0.9226769768998557
KIAA1161,0.016025,0.9227052793135859
PPARD,0.01885,0.9227600409427522
LRPPRC,-0.021333333333333333,0.922998080439476
LACC1,-0.0112,0.923
USP1,0.00678,0.923
TBP,-0.0139,0.923
JOSD1,0.0075,0.923
OTUD7A,0.0174,0.923
CNOT6,-0.0137,0.923
IAPP,0.0558,0.923
SLC45A3,-0.0117,0.923
GSDMB,0.0144,0.923
MYBPHL,-0.0787,0.923
FAM48A,0.0123,0.923
BOK,-0.0077,0.923
IL36G,-0.0397,0.923
LOC541471,-0.013,0.923
C12orf71,0.00636,0.923
SAMD8,0.02,0.923
SMAD5,0.0112,0.923
LOC100652917,0.0238,0.923
TMPRSS11D,-0.00674,0.923
MARVELD2,0.0010500000000000006,0.9230198484118532
OLAH,0.03818,0.9230590029457886
TFE3,0.00395,0.9232723266029554
SSBP3,0.03775,0.9233127689391902
C10orf128,-0.08266566666666667,0.9233362803096892
LOC728903,-0.011700000000000002,0.9236177286668046
GOT1L1,-0.07500000000000001,0.9237264706161776
PAOX,-0.020955666666666668,0.9237562930027883
RAVER2,-0.0135,0.924
RRP7B,0.00977,0.924
CTSL3,0.0377,0.924
RPA3,-0.00853,0.924
AP3D1,-0.0134,0.924
FEZF1,-0.00613,0.924
C7orf55,0.018,0.924
ACAP1,0.0429,0.924
LOC284632,-0.0061,0.924
LOC728975,-0.0119,0.924
ARHGAP10,0.0125,0.924
GPR12,-0.00613,0.924
SLC35C2,0.00807,0.924
TMEM39B,0.0108,0.924
PLXNA2,0.0314,0.924
SIK3,0.0146,0.924
RBBP4,-0.007975000000000001,0.9240414546887131
PAX6,-0.019749999999999997,0.9240468353704555
ADPGK,0.03192,0.9243680078429465
PLXNB2,-0.008400000000000001,0.9244788256016132
DNLZ,-0.0314,0.9247190545632319
C14orf48,-0.12332666666666665,0.9248052334471437
C1orf185,-0.0060999999999999995,0.9249269811811232
TXNDC5,-0.009749999999999998,0.9249570420985702
C22orf34,-0.090345,0.9249749855633564
SLC22A17,-0.0256,0.925
IRAK2,-0.0147,0.925
MPP6,0.0086,0.925
TRIM25,-0.00667,0.925
NUP155,0.00831,0.925
BCL2L2,-0.0164,0.925
C10orf55,0.00588,0.925
PKMYT1,0.0103,0.925
OR6C2,0.00631,0.925
TIMMDC1,0.0114,0.925
LOC100506128,0.00603,0.925
MIR143HG,0.0241,0.925
KIAA0195,0.0105,0.925
KALRN,-0.10327499999999999,0.9251158531469486
XLOC_005583,-0.02445,0.9252219018740433
TMEM203,-0.0196,0.9252796412241641
C14orf167,0.0303,0.9254379550181923
BRD4,-0.03675666666666667,0.9255122059754979
LOXL3,-0.00545,0.9255951801075136
ERCC1,-0.023399999999999997,0.9256232993943047
RPL5,-0.046356666666666664,0.925732915820912
UNC80,-0.026674999999999997,0.9258389405141951
ALDH3A1,0.02971,0.9259669237337395
LINC00467,-0.03005,0.9259669237337395
GPR133,0.07556333333333333,0.9259758261336661
KIAA0319,0.0283,0.926
DKFZp779M0652,-0.00608,0.926
ARL10,0.0297,0.926
KRTAP12-4,-0.026,0.926
CDH7,-0.0171,0.926
PPWD1,0.00613,0.926
GTF2H4,0.00844,0.926
SCN3B,-0.0201,0.926
CCDC50,0.00877,0.926
ZNF474,-0.0131,0.926
WDR48,-0.0118,0.926
WBSCR17,0.0462,0.926
ABCA13,0.00589,0.926
CCT6A,-0.0083,0.926
DGKQ,-0.0135,0.926
KLF1,-0.0145,0.926
CYP2C18,0.00963,0.926
EBNA1BP2,-0.0064,0.926
TGIF2,0.0132,0.926
LOC284263,-0.0109,0.926
LOC100128402,-0.1985,0.9260202355140716
ATXN2L,0.030703333333333332,0.926120669064431
KRTAP4-8,0.056415,0.9261786072952968
LIMD1,-0.034925000000000005,0.9261937140260339
ZKSCAN4,-0.0437,0.9262150381064699
PTCD3,0.03633666666666666,0.9264151526147933
FTH1,-0.0524,0.9264536903126058
SLMAP,0.06926333333333333,0.9264917266808234
EHMT1,-0.03533333333333333,0.9265655827779965
STX1B,0.05485,0.9266261550804568
DLEU2L,0.02531,0.9266558171663393
NETO1,0.06635,0.9266859148239764
SUFU,0.06546666666666667,0.9267739373427927
CANT1,-0.053200000000000004,0.9268433674452499
ATP6V1C1,0.02665,0.9269820805347186
LOC100506310,0.17203333333333334,0.9269973044359066
MAPKAPK5,-0.0122,0.927
AOC3,0.012,0.927
CCM2,-0.028,0.927
FKSG2,0.0628,0.927
P4HA1,0.00965,0.927
LOC100132474,0.0394,0.927
TCTA,0.0135,0.927
CCDC109B,-0.0117,0.927
CRAMP1L,0.05,0.927
ABCA4,-0.016,0.927
STK32B,0.00945,0.927
LOC100130453,0.0249,0.927
TBCCD1,0.0069,0.927
NXNL1,0.0271,0.927
ANP32E,0.003913333333333333,0.9273510674930756
SAMM50,-0.0501,0.9274069809633622
PPP2R5B,0.012400000000000001,0.9274909963271794
ZNF217,0.042899999999999994,0.9276096648991614
DNAH12,-0.014530000000000001,0.9277012179811864
MKL2,-0.0348,0.9279698105540637
MYH15,0.00608,0.928
S100A8,-0.0513,0.928
COX1,0.00733,0.928
HRC,-0.0275,0.928
LIPA,0.0115,0.928
LILRA1,0.0338,0.928
FLJ44635,-0.00567,0.928
OR4C3,-0.06,0.928
SPTBN2,-0.0102,0.928
GRRP1,-0.0284,0.928
HMX3,-0.0208,0.928
MRI1,-0.05,0.928
HNRNPUL2,-0.0147,0.928
CTCFL,0.00618,0.928
DHRS7B,0.0103,0.928
C12orf29,-0.00939,0.928
SERPINA6,0.0164,0.928
C2orf80,0.0236,0.928
TSPAN31,-0.00588,0.928
PICK1,-0.0061,0.928
ZNF384,-0.00883,0.928
FGFR1OP2,0.060533333333333335,0.9280363361559811
KRTAP10-10,0.06725,0.9281077133411061
SH3BP1,-0.05655,0.9281549589129912
C1orf172,-0.02975,0.9282034980389903
LOC728208,0.03905,0.9282638173772281
DFNB31,0.05705,0.92851788335866
ALMS1,0.053,0.9285771771980331
ERO1LB,0.0502,0.9285771771980331
LOC100499183,-0.003999999999999997,0.9287566281162751
DNAJC19,0.0411,0.9288136315691179
MCTS1,0.03055,0.9288845225098072
SEC23B,-0.035500000000000004,0.9289327744457769
STARD3NL,-0.00844,0.929
ZNF222,-0.0423,0.929
MIPEPP3,-0.00556,0.929
HGS,0.0073,0.929
PIGV,-0.00864,0.929
LMBRD2,-0.017,0.929
TOB2,0.00961,0.929
TTTY17A,0.0179,0.929
CDC25C,-0.0171,0.929
DEFB113,0.00585,0.929
SNHG5,0.00923,0.929
LOC100131607,-0.0141,0.929
LOC349160,0.0117,0.929
FBXO48,-0.0117,0.929
LINC00322,-0.0259,0.929
QSER1,0.00933,0.929
DNAJB7,-0.0057,0.929
KCNA3,0.0203,0.929
LOC100132215,-0.00991,0.929
SDR39U1,0.0104,0.929
SERINC5,0.00847,0.929
SPOCK3,-0.00671,0.929
COL13A1,0.0215,0.929
ZNF37A,-0.00633,0.929
ADORA1,-0.0645,0.929
TOX4,-0.00807,0.929
SLC25A28,-0.00876,0.929
YARS,-0.00743,0.929
MYCNOS,0.0346,0.929
RGS13,-0.00716,0.929
PARVG,0.03985,0.92905180137727
FRAS1,-0.011936666666666665,0.9291795652239218
PKDCC,-0.033775,0.9297893284119187
ALDH1A1,-0.00455,0.9299248635385318
PDXP,-0.0135,0.93
KRTAP23-1,-0.04,0.93
SCHIP1,-0.00613,0.93
NBN,0.00855,0.93
PON2,0.0115,0.93
CD63,0.0103,0.93
PHOSPHO2,0.0119,0.93
WDR45L,0.00657,0.93
GPANK1,-0.0105,0.93
LYPD2,-0.0389,0.93
CELA1,-0.00585,0.93
OR51A2,-0.0265,0.93
LHFP,0.0211,0.93
B4GALT4,0.0217,0.93
SZT2,-0.03759,0.9300591844616865
RBM33,-0.0008499999999999992,0.9303470248967316
PNPT1,-0.007549999999999999,0.9304389095395926
TNPO3,-0.0173,0.9304659489664207
MAPKAP1,0.050533333333333326,0.9307042487159681
PRSS16,0.06825,0.9307783905095852
MDC1,-0.00902,0.931
FLJ37505,-0.00557,0.931
PLN,0.00547,0.931
AGBL2,0.0314,0.931
PELO,0.0075,0.931
CDC25A,0.00964,0.931
CPSF7,0.0183,0.931
PCDHA8,-0.00584,0.931
BTAF1,0.00805,0.931
SLC22A10,0.0186,0.931
ZSCAN5A,0.00638,0.931
HAP1,0.0279,0.931
LOC155060,0.0204,0.931
PRKAR1A,-0.0123,0.931
KLB,-0.02725,0.9310413387769997
CHRFAM7A,-0.0519,0.9311749418366985
RPS19,0.0257,0.9312346518081376
DNAH2,0.06695000000000001,0.9313786850161245
C10orf120,-0.06863000000000001,0.9314999972195223
BET3L,-0.15837,0.931599933078842
UQCRH,-0.0003999999999999993,0.931614384887932
PHF15,-0.0023999999999999994,0.9316675013389851
C10orf112,0.113,0.9317378739301583
MZT2A,0.029,0.9318216160726042
HYAL4,-0.01,0.9319979847486559
COX4NB,-0.0073,0.932
SIM1,0.031,0.932
FLJ42969,-0.0573,0.932
LOC653061,0.0176,0.932
TRMT61B,-0.0112,0.932
C9orf172,0.0553,0.932
LOC100505585,0.0308,0.932
LOC100132319,0.045,0.932
DDHD1,-0.0116,0.932
EHMT2,-0.0147,0.932
LOC100128950,0.018,0.932
ZBTB37,0.0106,0.932
MYCT1,0.0209,0.932
FLJ39080,-0.0548,0.932
ZBTB8OS,-0.0166,0.9321649070381934
CYP46A1,0.0050000000000000044,0.9322024273304232
EIF1AX,0.013933333333333332,0.9322206787448426
FDX1L,0.026299999999999997,0.9322223023136115
SLC2A13,0.023049999999999998,0.9322282218696353
RTN3,0.038033333333333336,0.9325720944576525
C6orf170,-0.018279999999999998,0.9325794757081657
LOC646813,0.01336,0.9326165658288235
LRRC28,-0.0413,0.9326182514629504
SPEM1,0.016,0.9327361852620258
OR5T3,-0.004000000000000002,0.9328472705899339
PI4KA,0.0227,0.9328481117403191
PRCP,-0.00777,0.933
ACO1,-0.0114,0.933
PRKAB1,-0.0122,0.933
SESN2,-0.0105,0.933
CLYBL,0.00903,0.933
NARG2,0.0259,0.933
PI4KAP2,-0.0147,0.933
DEFB133,0.00548,0.933
ZNF35,0.0166,0.933
CASKIN2,-0.0221,0.933
CATSPER4,0.00526,0.933
BTG1,-0.00837,0.933
C2orf82,-0.0153,0.933
PPRC1,0.0122,0.933
PRKCD,0.0086,0.933
TXNDC15,-0.0152,0.933
LOC645949,-0.00528,0.933
B3GALNT1,-0.0108,0.933
SKAP2,0.0106,0.933
VPS13D,-0.0263,0.933
KLHL11,-0.0176,0.933
SELL,-0.0256,0.933
LOC729950,-0.0116,0.933
SMCR7,0.0543,0.933043513898129
PRRC1,0.0056999999999999985,0.9332473890057671
TAP2,0.052485,0.9333927343689343
CORO2A,0.0078,0.9337033340591568
PQLC3,0.0067,0.9337070912311285
HOXD9,0.03837,0.9337191968376866
DIS3L2,0.046722,0.9338673171134247
H2BFXP,0.054575,0.9338981272253037
TP53AIP1,0.038885,0.9339706207937618
MYLPF,-0.0326,0.934
ALOX12B,0.0259,0.934
DDX27,-0.0071,0.934
PLA2G2C,0.0209,0.934
LOC100128607,0.0475,0.934
ZNF99,-0.0535,0.934
TCF12,-0.00926,0.934
OR2C1,-0.0393,0.934
OTOF,-0.0125,0.934
C7orf30,0.0099,0.934
CCT8,0.00607,0.934
KRTAP13-4,0.0286,0.934
HRH2,0.0288,0.934
KIF27,0.0547,0.934
AIMP1,-0.0064,0.934
DSC3,0.03035,0.9342352067202804
MEG3,0.03250333333333333,0.9343411394134086
USP3,-0.015234999999999999,0.934427021590245
KDSR,0.022435,0.9345522323790548
HDDC2,-0.0037233333333333333,0.9345759825088314
C20orf201,-0.018300000000000004,0.9345804064956388
RNF8,0.01975,0.9346354915265961
AIDA,0.004999999999999998,0.9346768136829641
RPL6,-0.007199999999999999,0.9348704407429185
FGF8,0.0282,0.935
FRMD7,0.00668,0.935
NFIL3,-0.00923,0.935
GPR22,0.0147,0.935
THAP4,-0.00713,0.935
RPL19P12,-0.00903,0.935
SLC35B4,-0.0174,0.935
IRX4,-0.02,0.935
KLHL1,-0.0132,0.935
MTPN,0.008,0.935
GEMIN7,0.0078,0.935
PLA2G2E,-0.00522,0.935
ITLN1,-0.031,0.935
C5orf64,-0.00515,0.935
ITGA7,-0.00947,0.935
CTDP1,-0.035949999999999996,0.9354318364540041
ZNF738,0.07015,0.9354449926984315
MRPL45,0.008465,0.9356056208357785
LRP1,-0.02795,0.9357463401351419
IL18RAP,-0.056464999999999994,0.9357926607282531
C6orf123,-0.06042,0.935946241678218
GRIN1,0.09415,0.9359617927304821
HN1,0.020984999999999997,0.9359883881745992
ERCC3,0.00817,0.936
LHB,-0.022,0.936
SYNJ1,-0.025,0.936
IRX5,0.0282,0.936
TOX,0.00534,0.936
LOC399829,0.0589,0.936
PCDHB5,-0.0328,0.936
LOC339822,0.00514,0.936
MRPS15,0.0069,0.936
HELQ,-0.0077,0.936
UGT2B11,0.00797,0.936
MC2R,0.0211,0.936
XLOC_007249,-0.0139,0.936
HIST1H2BO,-0.00583,0.936
WFDC3,-0.0168,0.936
TMEM132A,0.0131,0.936
PLCB3,0.0114,0.936
SF3A3,-0.0059,0.936
ENHO,0.0374,0.9360689539789596
ZNF236,-0.0293,0.9364004159668454
RNF212,0.08365333333333334,0.9364509537818135
MAP7,-0.06945,0.936474980477513
FOXP1,-0.03347666666666666,0.9364860509340394
CSNK2B,0.03265,0.936560891300457
NLRP1,0.06515,0.9366329070861686
WDR66,0.05175,0.9366621881792623
GRM6,-0.0133565,0.9366865831432276
NAGA,0.0362,0.9367711105018744
XLOC_008185,0.15196666666666667,0.9367967346285959
FPGT,0.0171,0.9369480821256709
HSPA8,-0.02466666666666666,0.9369894681297805
LOC100128908,-0.00499,0.937
RNF133,-0.00503,0.937
LOC728054,-0.032,0.937
RNF149,-0.006,0.937
SCARNA1,-0.0286,0.937
IGKV1D-13,0.0444,0.937
LOC100129112,0.0337,0.937
GPRC5D,-0.0192,0.937
SNHG4,0.0418,0.937
SRFBP1,-0.0074,0.937
LDLRAP1,0.0267,0.937
ALG8,0.00547,0.937
C14orf79,0.019,0.937
DUSP23,0.0071,0.937
PLXDC2,-0.0126,0.937
UBE2B,0.00928,0.937
HPN,-0.0084,0.937
MTDH,0.00827,0.937
MMS19,-0.0146,0.937
XLOC_006561,-0.0129,0.937
VPS29,-0.00887,0.937
SLC41A3,-0.01725,0.9371769904284168
ZNF598,-0.0173,0.9372008665287683
SON,0.042214999999999996,0.9378158805865177
PCSK1,-0.0566,0.938
LOC401463,0.0213,0.938
C2orf90,-0.00483,0.938
HSF5,-0.00783,0.938
MBD4,-0.01,0.938
RP11-165H20.1,-0.0233,0.938
MFSD2A,-0.0259,0.938
TMEM22,0.0067,0.938
LOC153546,-0.0105,0.938
EXOC5,0.00597,0.938
GAMT,-0.00763,0.938
KIAA1524,-0.00579,0.938
DPPA2,-0.00497,0.938
DAPK3,0.0063,0.938
SEPHS1,-0.0053,0.938
LOC100128001,0.005,0.938
ZNHIT1,0.00747,0.938
NUDT18,0.00931,0.938
LOC285326,-0.00487,0.938
PSTPIP1,0.0208,0.938
IL1RAPL1,0.0186,0.938
ABHD14B,-0.0087,0.938
HECW1,-0.00518,0.938
TNRC18,-0.07465000000000001,0.9380255803956837
GALC,0.03365,0.9382238120138826
C9orf29,-0.071785,0.9383219719892503
FUBP1,-0.0203,0.9383724193754164
HSPB1,0.0364,0.9385567908761977
ATP2A2,-0.047099999999999996,0.9385759696883361
LGR6,-0.0654,0.9386007372360218
EFHD1,0.03245,0.9387994687141191
MEF2BNB,-0.0345,0.9388347114455583
ESPN,-0.01715,0.9388883391249899
C9orf43,0.0184,0.939
XLOC_005143,0.0128,0.939
KRT5,0.00536,0.939
SLC25A2,0.0226,0.939
BATF3,-0.0144,0.939
ST7-AS1,-0.0142,0.939
CD300LD,0.00483,0.939
ZNF512B,0.00737,0.939
PBX2,0.0237,0.939
FASTKD1,0.00723,0.939
ZCCHC8,0.00747,0.939
C1orf140,0.0518,0.939
ASB14,-0.00483,0.939
CCT2,-0.0052,0.939
PSMD14,0.00523,0.939
DEFA6,-0.00493,0.939
CLRN2,-0.0517,0.939
NUP107,0.00827,0.939
ISOC1,-0.00723,0.939
PPFIA1,0.044700000000000004,0.9390439824704395
BOLA2B,-0.03684333333333333,0.9392652178576781
TXNDC8,0.01603333333333333,0.9393054977747775
PSD3,0.038650000000000004,0.9393514136692519
ADM2,-0.0314,0.9394707296454077
RBM23,-0.05635,0.9397243725395648
ISPD,-0.02283666666666667,0.9398840559414687
CCBL2,0.025300000000000003,0.9399651822635425
BMI1,0.028605,0.9399848962830994
TULP4,0.0182,0.94
SPANXN2,0.051,0.94
SMOX,-0.012,0.94
OR52B4,-0.00548,0.94
SLC25A38,-0.0108,0.94
MARCH1,0.00483,0.94
MRPS14,-0.00787,0.94
PILRB,-0.0124,0.94
XLOC_010897,0.0242,0.94
SENP2,-0.00803,0.94
RNF215,0.0225,0.94
LOC100128006,-0.00548,0.94
CLCF1,-0.00915,0.94
SMARCA5,0.00502,0.94
MIR4500HG,-0.00479,0.94
USP40,-0.0116,0.94
WNT16,-0.00473,0.94
HEMGN,-0.00583,0.94
INTS9,-0.00517,0.94
DNAJA1P5,-0.0161,0.94
USP32,-0.00756,0.94
SLC44A1,0.01745,0.9401975714679939
SLC22A7,-0.0509,0.9402416277517687
ZC3H11A,0.06398000000000001,0.940554325831121
SLC35A2,-0.017199999999999997,0.9405701085791656
NDUFS7,0.023790000000000002,0.9406980069794045
FAM115A,0.02982,0.94077419016861
ADNP,-0.0069500000000000004,0.940780592117515
RUNX2,-0.096,0.940780592117515
SLC28A1,0.01055,0.9408963351902275
C11orf94,0.0142,0.941
C9orf123,-0.0173,0.941
EED,0.00487,0.941
IFIT1,0.016,0.941
HARS,-0.0105,0.941
PIP,0.0057,0.941
BHMT,0.0105,0.941
KRTAP13-1,0.0247,0.941
SPZ1,-0.0201,0.941
TUSC2,-0.00547,0.941
UGT8,-0.0228,0.941
NCOA6,0.00813,0.941
SELO,-0.0076,0.941
BAZ1A,-0.0056,0.941
LOC728099,-0.00462,0.941
C1orf177,-0.0101,0.941
RNF128,-0.00471,0.941
FOXN1,-0.0281,0.941
RFX1,-0.0152,0.941
LY75,0.0182,0.941
TTC39B,-0.00862,0.9411570633034106
SSU72,0.0918,0.9411999343676638
DNAAF1,0.01206,0.9412209736248426
C22orf25,-0.014765,0.9413564566957618
DAB2IP,-0.037035,0.9414668909097319
ZNF714,0.059065,0.9414909839650835
TBL1X,0.0423,0.9414960379608067
ATP5J2,0.026865,0.9415344925332602
THEM4,-0.027716666666666667,0.9416258561899907
ARNT2,-0.0142,0.9419221423719668
TLE1,-0.12029999999999999,0.9419612166473534
SELT,0.0241675,0.9419804637065677
CHPF2,-0.0054,0.942
DCUN1D4,0.0122,0.942
KRTAP19-4,-0.00463,0.942
FASTK,0.00683,0.942
XLOC_008002,-0.0149,0.942
FBXL6,-0.00863,0.942
MCM2,0.0114,0.942
RFX2,0.013,0.942
SLC39A13,0.00763,0.942
PPFIA4,-0.00509,0.942
RAB11FIP5,0.00783,0.942
ZNF29P,-0.0374,0.942
ROBO1,-0.00465,0.942
INTS2,-0.0677,0.942
PRKAG1,0.0046,0.942
CNNM1,-0.015,0.942
TTI2,0.016,0.942
CERK,0.0122,0.942
AGR3,0.00511,0.942
CRTC2,-0.0071,0.942
PGBD5,-0.021,0.942
HOXD10,0.0368,0.942
CCDC125,-0.015066666666666666,0.9421581253991704
ZNF148,0.0257,0.9422157713727314
RCOR3,-0.02313,0.9424169559493808
MFN2,-0.0564,0.9424954709590994
LOC100130430,-0.049999999999999996,0.9428426646639978
FAM185A,-0.049033333333333325,0.9429659436105727
CCDC144NL,-0.00451,0.943
POU6F2,-0.0253,0.943
LOC641518,0.00716,0.943
SYCP2L,-0.0104,0.943
CABP1,0.0249,0.943
CUEDC1,0.00816,0.943
ZNF816-ZNF321P,0.00451,0.943
OTOR,-0.0392,0.943
GRINA,0.00773,0.943
SIN3B,-0.0084,0.943
SPANXN5,-0.0659,0.943
KRTAP4-5,-0.0169,0.943
GPR84,-0.0376,0.943
PTK7,-0.0142,0.943
LOC100131034,-0.00451,0.943
ZNF484,-0.015,0.943
GALNT11,0.0179,0.943
TMPRSS15,-0.0168,0.943
SRD5A1,-0.0135,0.943
TBCD,0.033080000000000005,0.9432692660520229
C10orf57,-0.025066666666666664,0.9432710678590703
TXNL1,-0.10565,0.9436578838040263
NR5A2,-0.0241,0.9436902016930423
ATP9A,0.007099999999999999,0.9437540459703326
SREK1IP1,0.02733,0.9437745585806085
MMACHC,-0.0057,0.943905890073776
SEPP1,-0.013865,0.9439544308005037
LOC100129104,0.00767,0.944
BSG,0.00597,0.944
LIG4,0.00513,0.944
LOC100129311,-0.00442,0.944
LOC90246,0.0157,0.944
LOC100128501,0.0213,0.944
CYR61,0.0113,0.944
UBR7,-0.00969,0.944
GRIK5,-0.017,0.944
DIP2B,-0.0116,0.944
RBMY2FP,-0.00439,0.944
SNX20,-0.0218,0.944
METTL23,-0.0062,0.944
LOC100506036,-0.0166,0.944
LIN9,-0.010845,0.9440298489269399
EIF4B,-0.036166666666666666,0.9441967917276889
SNX21,-0.027240000000000004,0.944201607006962
ABLIM3,0.0019000000000000006,0.9442444166131423
XLOC_002241,-0.017675,0.944273897141513
KHDC1,-0.094,0.944326788643435
KIAA0317,0.0204,0.9443796515505855
NF1P2,0.023299999999999998,0.9445380687617887
PHC1,0.033800000000000004,0.9446960334107921
LOC100131551,0.06125,0.9447383614398477
DCTN1,0.04105,0.944760924964547
CDC42,0.0031999999999999984,0.9448394926806056
MTMR10,-0.025713333333333335,0.9449547081571709
