GENE_SYMBOL,logFC,P.Value
LPAR4,0.0166,0.781
NME2,-0.0196,0.781
XLOC_005939,0.0766,0.781
WDYHV1,0.0327,0.781
PRRC2C,0.0205,0.781
LOC729770,0.161,0.781
NPSA,-0.104,0.781
GUCA1A,-0.0705,0.781
HTR3B,0.0181,0.781
XLOC_002636,0.0209,0.781
PRX,0.122,0.781
DNM1,-0.04409999999999999,0.7810715553749169
PHF19,0.0597,0.7811399145415259
HSP90AB1,0.03385,0.7811591926897783
NCAM1,-0.30083333333333334,0.7811610019483594
IL2RG,0.15535,0.7815480123769918
FAM188A,-0.0421,0.781562015064714
TRPS1,0.10008,0.781784225478287
C11orf9,0.07339999999999999,0.7818279494596511
PERP,0.0191,0.782
RIMS4,-0.143,0.782
LOC388276,0.133,0.782
RAB34,-0.101,0.782
WFDC11,-0.0917,0.782
ACTG1,0.0693,0.782
LOC100129324,0.0683,0.782
LOC100129233,-0.0388,0.782
HLA-DRA,-0.289,0.782
OR14A16,0.121,0.782
TFIP11,0.0182,0.782
NPRL2,0.0231,0.782
MRPS27,0.0491,0.7820097769009667
XLOC_004951,-0.194,0.7820342457534368
HSPA8,0.010166666666666666,0.7820372682605075
ZNF396,0.070525,0.7821015254117617
CDC42,-0.05616666666666667,0.7821744201194171
RALYL,-0.10790000000000001,0.7823168742994071
RASSF3,-0.1047,0.7823312176690117
CLASP1,-0.0964,0.7827186113856198
MITF,0.09213333333333334,0.7828263012122931
PPP1R14B,-0.06105,0.7829330454346893
TRMU,0.0485,0.783
ZNF761,0.0381,0.783
PHKA2,0.0316,0.783
HEPH,0.0903,0.783
LOC731779,0.266,0.783
MBOAT2,-0.153,0.783
RASGEF1B,0.0842,0.783
SLC22A14,-0.0653,0.783
ZNF57,0.0271,0.783
TRAF3IP2-AS1,0.246,0.783
XPO4,-0.029,0.783
OPRK1,0.0161,0.783
ZXDC,-0.0718,0.7830253992489936
ARHGEF10,-0.1193825,0.7831487122312062
SZT2,0.0863,0.7835960057818923
API5,0.04602,0.7839830726135836
LOC730668,0.0172,0.784
OR51B4,0.0163,0.784
RRNAD1,0.0215,0.784
LILRA4,0.143,0.784
GLIS1,-0.16,0.784
JOSD2,0.0621,0.784
ZNF433,-0.041,0.784
NUP210P1,0.0188,0.784
C15orf26,0.149,0.784
LOC340508,-0.084,0.784
QPCTL,0.0502,0.784
FBXL21,0.14,0.784
GALR1,0.0161,0.784
SAMD14,0.086,0.784
HGC6.3,0.0163,0.784
PIGM,-0.0485,0.784
SLC18A3,0.0966,0.784
PPPDE2,0.0697,0.784
TMPRSS11B,0.0159,0.784
OR10Z1,0.0167,0.784
DYRK3,-0.0659,0.784
NDUFS7,0.05505,0.7841714827917274
C5orf15,0.046515,0.784506349972251
PSMD2,0.08125,0.7845271590169576
TRIM3,-0.0822,0.7847351740849854
RWDD1,-0.0416,0.784783691218821
ZNF425,-0.0485,0.785
CRCP,0.0338,0.785
XLOC_002779,0.153,0.785
ZNF41,0.0716,0.785
ASCC2,0.024,0.785
RTP1,-0.163,0.785
C11orf88,0.0183,0.785
POLR2C,0.0358,0.785
DNAJC18,-0.0841,0.785
ATP6V1E1,-0.0246,0.785
ZNF610,0.156,0.785
CYP11B1,-0.0851,0.785
LCN10,0.0162,0.785
SELV,0.228,0.7850313588691362
OR51A4,0.03385,0.7852234703747505
ZNF585A,0.04435,0.7854673351220249
FAM160A1,0.03756666666666667,0.7857164095164187
TXNL4A,-0.045899999999999996,0.7859078878134218
OR2T12,0.172,0.786
CAV3,0.113,0.786
C18orf19,-0.0822,0.786
LOC642947,0.124,0.786
ARHGDIB,0.0731,0.786
ZNF256,-0.0251,0.786
OXCT1,-0.067,0.786
DLGAP2,-0.0173,0.786
ACBD3,-0.0233,0.786
MTPN,-0.0519,0.786
AMN,0.124,0.786
RGS21,-0.0467,0.786
RERE,-0.0276,0.786
ZNF566,-0.0451,0.786
NHEJ1,0.0496,0.786
PGAP3,-0.0237,0.786
SNHG10,-0.118,0.786
NBLA00301,0.016,0.786
GOSR2,-0.045961499999999995,0.7867079395993986
ARHGAP42,0.065341,0.7867705562255514
ARIH1,-0.013649999999999999,0.7867716490714234
HSPB11,-0.05333333333333332,0.7868615261743266
MN1,0.116,0.787
UBQLNL,-0.0693,0.787
TMEM88B,0.0283,0.787
SLC26A10,0.109,0.787
PRR14,0.0566,0.787
PIM2,0.03,0.787
C8orf55,0.0442,0.787
OR2L13,0.0177,0.787
LCE1E,-0.124,0.787
C6orf120,0.036,0.787
RB1CC1,0.0227,0.787
CTU2,-0.0183,0.787
C11orf94,0.052,0.787
KLHL3,0.0625,0.787
LOC644246,0.0483,0.787
MSL3,0.16036666666666669,0.7873348653021214
PICALM,0.05795,0.7875737946570242
GPAT2,-0.13216666666666668,0.7876067578847185
MYNN,-0.018466666666666666,0.7876844522467434
MARK4,0.06079999999999999,0.787872082586634
MRPL9,0.0193,0.788
LOC399875,0.143,0.788
KCNH4,-0.0954,0.788
SF3B4,0.0368,0.788
RFX7,-0.022,0.788
SLC30A4,0.0257,0.788
MED19,-0.0243,0.788
NIPAL1,0.0569,0.788
HNRNPF,0.0245,0.788
DPY19L1,0.12515,0.7884560940357197
TTC9C,0.08155,0.788555399898553
PKD1L2,-0.014799999999999999,0.7889415699065938
C6orf99,0.18,0.789
OR9G9,0.018,0.789
MSMP,0.0828,0.789
BAHCC1,-0.0626,0.789
C17orf96,-0.0164,0.789
TMEM132E,0.0167,0.789
LOC100130930,-0.118,0.789
RABL3,-0.0284,0.789
NUFIP1,0.0595,0.789
TCN2,0.0778,0.789
R3HCC1,0.0268,0.789
ZNF263,0.0437,0.789
LOC401561,0.0692,0.789
CALD1,0.0316,0.789
SFXN1,0.163,0.789
CCR5,-0.0399,0.789
MDC1,-0.0251,0.789
XLOC_008925,0.0603,0.789
CCDC22,-0.0234,0.789
LINC00460,0.0155,0.789
LOC100131150,-0.106,0.789
RPL5,-0.020666666666666667,0.7895050600134653
TMEM145,-0.131,0.7895330662419802
NIPAL3,-0.03135,0.7896149683477425
ATP5E,-0.02227,0.7898937851219386
TMEM132B,0.03786,0.7899815562043817
GPS1,0.0249,0.79
NAP1L2,-0.0409,0.79
LRRC66,-0.0522,0.79
XLOC_001459,-0.204,0.79
HSD11B2,0.0292,0.79
NSL1,-0.0348,0.79
LOC146513,0.0168,0.79
SKCG-1,0.0628,0.79
SLC6A11,0.0157,0.79
CCNT2,0.0681,0.79
PDCD11,-0.0282,0.79
R3HDML,-0.158,0.79
OR5A2,0.122,0.79
RPS2P32,0.0354,0.7900641916675357
CBX7,0.1488,0.7900991134281137
IL1RN,-0.08954,0.7901391408436298
PWWP2A,-0.05944999999999999,0.7902081121141276
RBM39,0.013999999999999999,0.7903476209496154
C11orf70,-0.18515,0.7904004692044054
LOC440386,0.07155,0.7906811297924919
IRGQ,0.0555,0.791
RUVBL2,0.0212,0.791
APOBR,0.208,0.791
IGF1R,-0.0353,0.791
TTTY13,-0.0462,0.791
TMCO5A,0.19,0.791
DDX24,-0.0307,0.791
C1orf64,0.0985,0.791
OR9K2,0.0154,0.791
C7orf49,-0.0239,0.791
C17orf77,0.115,0.791
C14orf49,0.179,0.791
LY6G5B,-0.04,0.791
FAM84B,0.175,0.791
LINC00051,-0.168,0.791
HMGCL,-0.08225,0.7911339011034182
LOC100268168,0.0955,0.791370640452956
EPG5,-0.2715,0.7914300088902755
AP4M1,0.028249999999999997,0.7915537976710199
CHORDC1,0.0038499999999999993,0.7919807410785923
FLT3,0.0172,0.792
QRICH1,0.0189,0.792
MMP9,-0.0466,0.792
MIR100HG,0.0831,0.792
FLJ13197,0.157,0.792
PAX1,0.0946,0.792
LOC643542,0.0161,0.792
LCE3C,-0.133,0.792
ACVR2B,-0.0414,0.792
ZNF18,-0.0218,0.792
OR12D3,0.173,0.792
UTS2D,0.0579,0.792
RAP2A,0.0248,0.792
ZSCAN2,0.07289999999999999,0.792696065020567
HSP90AA1,0.10353333333333332,0.7929143163989857
LINGO1,-0.048,0.7929771717325321
OR6W1P,-0.0957,0.793
TAF10,0.0314,0.793
LOC150005,-0.0796,0.793
SDF4,0.031,0.793
LOC100128131,0.0842,0.793
LOC283075,-0.0653,0.793
RNF151,-0.059,0.793
LRRN3,0.0593,0.793
TSTD2,-0.0858,0.7930215468269959
LOC731275,-0.09625249999999999,0.793168991886604
MYADML,0.19870000000000002,0.7932099656619436
MYO15B,-0.0044666666666666665,0.7932266660596696
DOPEY1,0.119435,0.7932462183418091
XLOC_001537,0.08055000000000001,0.7936657620858725
PSD,0.111,0.794
LIMS1,0.0272,0.794
SKA3,0.256,0.794
AP3D1,0.0345,0.794
OR1G1,0.0152,0.794
LOC340515,-0.132,0.794
LOC255411,0.0154,0.794
GP1BA,0.107,0.794
MTHFD2,0.0712,0.794
USP34,0.0359,0.794
NAE1,-0.0266,0.794
PRR23C,0.0155,0.794
LOC146880,-0.11,0.794
GFRA2,0.0345,0.794
OLA1,-0.09050000000000001,0.7942014988556961
ZRSR2,0.07669999999999999,0.7942124935815728
XLOC_002997,0.17500000000000002,0.7945694424331655
TRIM13,-0.055435,0.7946844168069263
CNGA2,0.0154,0.795
LOC100130433,-0.11,0.795
C13orf33,-0.061,0.795
KRT85,-0.0655,0.795
MRPS31,-0.0241,0.795
CMAS,0.0456,0.795
LOC100129840,0.0544,0.795
NCBP2,-0.0841,0.795
MTO1,-0.018,0.795
GAN,0.0222,0.795
GBX2,0.111,0.795
PMP2,0.0218,0.795
CEACAM18,0.115,0.795
ZNF576,0.0273,0.795
COL18A1,-0.0358,0.795
COL7A1,0.0507,0.795
RNF122,-0.0357,0.795
SMG7,0.06423333333333332,0.7950206777486389
DDB1,0.003599999999999999,0.7950232124752045
ACACB,0.035266666666666675,0.7952723960930947
IQCJ,0.025509999999999998,0.7957883036813578
JRKL,0.0924,0.7957966638157215
SEC14L1,0.06745,0.7958183990853458
ADAM11,-0.005499999999999991,0.7958668798363666
TBL3,0.012,0.7959186955066441
SRRT,0.06749999999999999,0.7959193543699749
LRRC4C,0.0174,0.796
POLN,-0.113,0.796
FLJ44385,0.127,0.796
MGC16275,-0.0393,0.796
LRP12,0.0412,0.796
OR51G1,-0.0648,0.796
TDRD7,-0.0207,0.796
FAM154A,-0.14,0.796
UCN3,0.0597,0.796
ZC3HC1,-0.0258,0.796
CACNB1,-0.109,0.796
LEMD3,-0.0287,0.796
PDE6H,0.015,0.796
HMGB1,0.0692,0.796
TNS3,0.0496,0.796
LHX6,-0.0728,0.796
PCDH20,0.238,0.796
C1orf195,0.0152,0.796
AADAT,-0.0369,0.796
ZDHHC3,0.02795,0.7963896439717308
BET1L,-0.08486666666666666,0.7965271530451123
PPP1R13B,0.060450000000000004,0.7965481317869725
PHF23,0.043050000000000005,0.7966265108142476
CASP10,-0.005650000000000002,0.7967979545267307
MAGI1,-0.0961,0.7968210960926156
LINC00277,0.22915000000000002,0.7968831847222201
ZNF154,-0.0225,0.796900677268104
FAM153A,-0.11585,0.7969131713227047
SNORA33,-0.096,0.797
OR5K1,0.0152,0.797
EEF1G,0.0184,0.797
LOC100507236,-0.0648,0.797
PTRH1,-0.0278,0.797
RPS25,0.0177,0.797
MRVI1,0.0161,0.797
NAA38,-0.0283,0.797
DBIL5P2,-0.104,0.797
LOC80054,-0.0379,0.797
WTH3DI,0.0152,0.797
FGD2,0.0761,0.7972977348584225
LOC399744,0.038950000000000005,0.7973150962089339
ZNF644,-0.017,0.7976178298342138
CABIN1,0.004900000000000002,0.7978080625851471
RPS9,-0.027549999999999998,0.7978379572247993
FSCN2,0.0989,0.798
LOC283854,0.0921,0.798
BIRC2,-0.0237,0.798
U2SURP,-0.05,0.798
TRAF3,0.177,0.798
LOC100133145,-0.169,0.798
FDX1L,0.05015,0.7980463066772023
SYNGR3,0.1185,0.7982545116786058
NFX1,0.0191,0.7982818745046869
ZNF799,0.058550000000000005,0.7983274736698613
IKZF5,-0.10385,0.7984335685320094
TRERF1,0.13425,0.7984592577363664
TEX264,-0.016,0.799
UBE2M,-0.0201,0.799
SKA1,0.137,0.799
SFRP2,0.0156,0.799
OR5H6,0.114,0.799
LOC389641,-0.101,0.799
ERVW-1,0.0345,0.799
C19orf71,0.0395,0.799
FGF4,-0.0833,0.799
SLAMF7,0.153,0.799
VPS33A,-0.0233,0.799
LOC283070,0.0272,0.799
PUF60,0.0258,0.799
FOXE1,0.0149,0.799
BANK1,-0.0509,0.799
HDAC5,-0.0348,0.799
KIAA0141,0.0084,0.7990610803161596
SEC61A2,0.034409999999999996,0.7991115221417378
RSG1,-0.03005,0.7997829924363398
AMOTL1,0.0687,0.7999116628914869
C8orf85,-0.0303,0.8
ABHD2,-0.0652,0.8
C18orf62,-0.177,0.8
YIPF2,0.021,0.8
SPDYE4,0.118,0.8
SNAP25,-0.0533,0.8
NBEAP1,0.0176,0.8
ALDH1B1,0.0327,0.8
ACOT1,-0.0252,0.8
WNT8B,0.0147,0.8
FREM3,0.0147,0.8
C8orf39,0.0719,0.8
PHB2,-0.0236,0.8
CDK2,0.0526,0.8
SCARA5,0.09412999999999999,0.8000551144497708
POFUT1,-0.05890000000000001,0.8000666535281468
NIN,-0.002799999999999997,0.8001251662601127
MYO18A,0.04955,0.8005146832252152
C16orf96,-0.119,0.801
PRPF4,-0.018,0.801
UBE2F,0.0268,0.801
KRTCAP2,0.0307,0.801
CHRNA5,0.0245,0.801
KIAA2026,-0.0319,0.801
UBA1,0.0325,0.801
OR4F6,0.0162,0.801
HERPUD1,0.0269,0.801
TMEM179,-0.101,0.801
KCNA6,-0.184,0.801
DHRS2,-0.0241,0.801
HIBCH,-0.03015,0.8011608301781543
MTMR9LP,0.16835,0.8013578469688877
HNRPDL,-0.04285,0.8017170653214963
UXT,0.0917,0.8019202652660435
FP588,0.0769,0.802
ZP1,-0.113,0.802
TRMT2A,0.0384,0.802
CXorf49B,-0.0464,0.802
OR51A2,0.0934,0.802
LMOD2,0.215,0.802
RP9,-0.0161,0.802
XLOC_007215,0.0166,0.802
RDH12,0.0391,0.802
KANK3,-0.08945333333333333,0.8020736360005547
ATP5L2,-0.22049999999999997,0.802088127631382
C6orf72,0.05405,0.8021495168824376
GLTSCR2,0.035685,0.8021658851956872
LSM2,0.006600000000000002,0.8022689847203059
KLRG2,-0.2595,0.802331154339095
BRWD1,-0.09064,0.802756723428498
SIKE1,-0.03936666666666667,0.802984222386016
LOC100128551,0.078,0.803
LHX8,0.0144,0.803
DLEU7,0.0628,0.803
LOC730227,-0.0638,0.803
KLHDC1,0.103,0.803
LOC732275,0.0145,0.803
MAGEB3,0.0187,0.803
LOC643669,0.0592,0.803
LOC441233,-0.111,0.803
LINC00028,-0.112,0.803
SH2D3C,0.0553,0.803
KIAA0825,0.21033333333333334,0.8035125066317943
ICA1L,0.0487,0.803749308076765
PSMB1,0.0312,0.8039055554312216
NRSN1,0.06110000000000001,0.8039423977264486
SNRPA,0.0282,0.804
MPG,-0.0209,0.804
NME7,-0.0197,0.804
SLC17A7,-0.0612,0.804
HOXA1,0.0147,0.804
SRPR,-0.0418,0.804
CHCHD2,0.103,0.804
PSMA6,-0.0171,0.804
ZFP161,0.0494,0.804
HUS1,0.0335,0.804
TTLL12,-0.0221,0.804
NIPBL,0.0324,0.804
LINC00315,0.0818,0.804
XPR1,0.07744999999999999,0.8041072518512082
FCHSD2,-0.0772,0.8045269315165399
IPO5,0.04415,0.8045362082280545
KIAA1430,-0.04319,0.8047504509357712
NLGN1,0.025599999999999998,0.804902922080525
SRPX,-0.0276,0.805
SLC16A4,0.0232,0.805
CDK14,0.0172,0.805
LOC284578,0.0143,0.805
NKX2-4,0.18,0.805
OMP,0.0464,0.805
MED12,0.0331,0.805
SAMD10,0.0413,0.805
DARS2,0.0443,0.805
IL7R,0.0482,0.805
C14orf48,-0.14596666666666666,0.8050569015749305
ILDR1,0.009000000000000001,0.8051071735774046
TBX1,-0.0162,0.8051582141382769
TMEM79,0.0528,0.8053970948983383
DEFB110,0.0254,0.8054019514609172
UBE3A,-0.040150000000000005,0.8057417099224005
XLOC_013520,-0.04757499999999999,0.8057979818102714
ABCB8,-0.028099999999999997,0.8059259844014434
UTP23,-0.058949999999999995,0.8059453749301331
SPPL2B,-0.0015000000000000013,0.8059776896066635
DENND2C,0.07986666666666666,0.8059895689374954
C7orf44,-0.0283,0.806
UXS1,-0.0262,0.806
KRT71,-0.0551,0.806
EMG1,-0.021,0.806
MORC1,-0.146,0.806
PHF7,0.0409,0.806
PRRG2,0.109,0.806
HABP4,0.0174,0.806
PCMTD2,0.0392,0.806
LOC400968,-0.0494,0.806
CR1L,0.0142,0.806
C16orf11,0.0153,0.806
C21orf49,-0.0507,0.806
MLF2,-0.0227,0.806
HAT1,0.0211,0.806
LOC221442,0.0554,0.806
LIG1,-0.0245,0.806
FAM13C,0.0143,0.806
LOC100129223,0.027500000000000004,0.8061125646154228
RIMKLB,-0.045,0.8061828040662408
LOC283788,-0.031093333333333334,0.8062939981995342
C8orf37,-0.044274999999999995,0.8067876132953504
TCF19,-0.118,0.807
DEPDC4,0.0596,0.807
PTGES3,-0.109,0.807
C12orf37,0.0161,0.807
OR2M2,0.115,0.807
ZNF488,-0.0645,0.807
SPAG5,0.0343,0.807
NFRKB,-0.0456,0.807
C1orf180,0.0142,0.807
TIGD1,-0.0474,0.807
VENTX,0.0167,0.807
B9D2,0.0181,0.807
KDM2A,-0.0232,0.807
HDDC3,-0.0172,0.807
PET112,0.0231,0.807
FBXO2,0.016,0.807
OR10T2,0.132,0.807
SAMSN1,-0.313,0.807
CAPRIN2,0.0727,0.8071402394903185
MON1B,0.10325000000000001,0.8072705541959357
ARNT2,-0.08045,0.8078442055332882
NUDT4,0.05646,0.8079814237043874
CTC1,-0.0299,0.808
GIGYF1,0.0402,0.808
CAMK4,0.0635,0.808
BRDT,0.0166,0.808
NKX2-5,-0.0432,0.808
POFUT2,0.0368,0.808
C9orf142,-0.0469,0.808
GOLGA4,0.0267,0.808
LOC100652742,0.254,0.808
ESX1,-0.0791,0.808
RRP7B,0.0406,0.808
tAKR,-0.248,0.808
ANAPC11,0.0228,0.808
LOC727982,0.13,0.808
GALNT8,0.0155,0.808
SGCA,-0.0471,0.808
HDLBP,0.0152,0.808
EIF4E1B,0.147,0.808
LOC284561,-0.0211,0.808
XLOC_008185,0.21643333333333334,0.8082399546926623
CRHR1,-0.1020735,0.8083245844823161
ZNF792,-0.006999999999999999,0.8084487592908991
RTKN2,-0.09726666666666665,0.8085295382610046
MYO5B,-0.07535,0.8089041422980054
ZP2,0.0871,0.809
LOC389300,0.0162,0.809
ANAPC5,0.0195,0.809
SLFN5,0.0422,0.809
FAM8A1,-0.148,0.809
GDEP,0.0144,0.809
LOC440117,0.0168,0.809
ZNF17,0.028,0.809
FBXO9,-0.0273,0.809
AQP2,0.0859,0.809
LOC728099,0.014,0.809
TTLL4,0.0499,0.809
EDC3,-0.0214,0.809
FLJ39080,-0.181,0.809
UBE2V2,-0.021,0.809
CHD7,0.0444,0.809
ZFAND6,-0.0182,0.809
CCL8,-0.0566,0.809
SLC17A5,-0.01685,0.8092070644541702
FUT9,0.024605000000000002,0.8093667891075067
KLK3,0.12625,0.8094122943570528
LOC392364,0.09376,0.8095998275026036
TMEM222,0.0304,0.8098629649240429
AMZ2,-0.022564999999999998,0.8099243288798597
TAOK2,-0.002800000000000004,0.8099458429961756
S100A3,0.0412,0.81
RNPS1,0.0248,0.81
NAIF1,0.0155,0.81
HOXA11-AS1,0.147,0.81
RFC2,0.0167,0.81
VAMP7,0.0158,0.81
RHPN1,-0.0288,0.81
SNX17,0.0179,0.81
TMED9,-0.0392,0.81
FAM203A,-0.0243,0.81
C4BPA,-0.0495,0.81
RPL31,-0.07016666666666667,0.8100995503305116
SIGLEC14,0.347,0.8102643812456108
C1orf213,-0.1631,0.8103566909904122
LOC100292905,0.07075000000000001,0.8103566909904122
WHSC1L1,0.03289999999999999,0.8104733362377352
XLOC_002473,0.12833333333333333,0.8106954371945668
RPS16P5,0.0166,0.811
WT1-AS,-0.0668,0.811
SCAMP4,0.044,0.811
LOC280665,0.0476,0.811
STAB2,-0.0697,0.811
TSNAXIP1,-0.0906,0.811
C4orf51,0.0234,0.811
EIF2S2,-0.052599999999999994,0.8110909218076766
DHRS4,-0.010799999999999999,0.8114479316597368
MAZ,0.06545000000000001,0.8115460839317474
METTL1,0.040499999999999994,0.8115975807979555
GIPC3,-0.21450000000000002,0.8116292665398088
MGAT5,0.0649,0.8116688687491012
PHF15,0.043765,0.8117773505237718
HSPB1,0.14565,0.8118327631764221
ABCD4,0.09225,0.8118667970158701
FSHR,0.0572,0.8119965630456465
DEM1,0.0301,0.812
KDM4A,-0.0227,0.812
COG5,-0.0235,0.812
RPSAP52,0.0312,0.812
C18orf23,0.0413,0.812
CERS1,-0.0511,0.812
XLOC_008823,0.014,0.812
TMPRSS11F,-0.158,0.812
GNAT3,0.0138,0.812
XLOC_008361,-0.0144,0.812
SHH,0.0723,0.812
PCDHA9,0.0158,0.812
FBXO5,-0.0373,0.812
OR2L2,0.0769,0.812
ALG12,0.0378,0.812
LOC729032,0.0468,0.812
PHF11,0.0202,0.812
ABHD12,-0.0376,0.812
LOC100306975,-0.0787,0.812
ASB10,0.0884,0.812
C5orf62,0.0451,0.812
SLC38A10,0.02413333333333333,0.8120631300646595
CRYZL1,-0.10517666666666665,0.8124830971119134
GOLGB1,-0.042485,0.8124984514119856
DENND1B,-0.0322,0.8125805657738242
OR2T8,-0.03005,0.8126587102011429
NAV1,-0.27075,0.8128283434838501
OR2H1,-0.06799999999999999,0.8128922254528146
UCMA,-0.0832,0.813
TK1,-0.0191,0.813
C1orf192,-0.14,0.813
CLPX,-0.0326,0.813
LOC1720,0.0138,0.813
C10orf55,0.0138,0.813
C15orf40,-0.0327,0.813
LOC401442,0.0137,0.813
LOXL3,0.03145,0.8136710529891774
PHF21B,0.06445,0.8137347444684666
ZNF397,0.03995,0.8138440086305951
NME1,-0.0148,0.814
LUM,0.0275,0.814
GLUD2,0.0234,0.814
KRTAP21-1,-0.1,0.814
LOC100128198,0.145,0.814
PABPN1L,0.0861,0.814
CLDN25,-0.114,0.814
PNISR,-0.0632,0.814
PDE4B,0.0457,0.814
KEL,-0.0143,0.814
LOC401296,0.0137,0.814
USE1,0.03055,0.8141126651668609
NXNL2,0.1481,0.8141393596919925
SHISA6,0.14065,0.8142382643615039
RBMS1,0.041833333333333333,0.8147398067765353
CSE1L,0.025435,0.8148834289695923
KRTAP10-5,0.0765,0.815
LOC678655,0.0857,0.815
OPN1SW,0.0722,0.815
NANOGNB,0.0142,0.815
LOC100130880,0.0149,0.815
LOC254559,-0.116,0.815
ADAD2,-0.0307,0.815
DNAJC7,0.0452,0.815
CD99P1,0.045,0.815
SNORA71A,-0.0643,0.815
EFNA5,-0.0831,0.815
CCDC79,-0.0748,0.815
C6orf130,-0.0342,0.815
ECHDC2,-0.0165,0.815
GLP1R,0.0136,0.815
KIFC3,-0.0434,0.815
CRADD,-0.0234,0.815
LOC642620,-0.183,0.815
SYNCRIP,-0.045915000000000004,0.8151776888036711
MIPEP,0.02975,0.8152089748471549
RG9MTD3,0.06745,0.8152707545076849
MFF,-0.052020000000000004,0.8156434887814121
IMMT,0.07172500000000001,0.8157004980739245
TMEM189,-0.00315,0.8159018446668845
PRMT1,0.0192,0.816
LINC00272,0.0137,0.816
SYF2,0.0297,0.816
LOC374443,0.0914,0.816
TMOD4,0.068,0.816
HAS1,0.19409999999999997,0.8160760002851122
RPL24,-0.03895,0.816107733579805
GNL1,-0.0852,0.8161264432162814
RAPGEF2,-0.035550000000000005,0.8161451515968049
BCORP1,0.07145,0.8162963315725211
ZNF25,-0.01015,0.8163306084016579
RNF32,0.0535,0.8163446295248178
SPECC1L,-0.041835,0.8165097140775682
PHLDB1,0.036199999999999996,0.8169080052297691
KLHL17,0.0237,0.817
C3orf72,0.0137,0.817
MOP-1,0.05,0.817
OR9Q2,0.0136,0.817
NSMCE2,0.0167,0.817
APEX1,0.0141,0.817
PLAC2,0.0143,0.817
LOC401037,-0.0581,0.817
LRRC8E,0.0257,0.817
LOC729013,0.0269,0.817
LINC00355,-0.0486,0.817
ZNF471,0.0417,0.817
STX12,0.0179,0.817
FANCG,-0.0277,0.817
SH2D1B,0.0193,0.817
PTGER2,0.103,0.817
PCDHB13,0.103,0.817
C5orf34,-0.057,0.817
SRY,0.0136,0.817
DPYD,-0.21785,0.8175927868040637
C19orf25,-0.020365,0.8176687693089113
RHCG,-0.0412,0.818
C1orf174,0.0276,0.818
LOC100506930,-0.0196,0.818
PACRG,0.0412,0.818
LOC728671,0.137,0.818
FAM196B,0.107,0.818
ZNF487P,-0.127,0.818
GABRR1,0.0991,0.818
FMO6P,0.182,0.818
BMS1P1,-0.0694,0.818
KIAA0247,0.0195,0.818
OSGEP,0.0205,0.818
ZBTB9,0.0535,0.818
TMEM126B,0.0225,0.818
ZNF587,0.00015000000000000083,0.8183439408558824
CHRNA3,0.252195,0.8184514133357919
ALKBH8,0.21825,0.8189750318602363
ZNF280B,-0.104,0.819
RPL9,-0.0191,0.819
CSN1S2AP,0.0145,0.819
XCL1,0.0159,0.819
ZRANB1,0.0261,0.819
EME1,-0.0389,0.819
PTCHD3,-0.0138,0.819
NTSR2,-0.0916,0.819
RFNG,0.0206,0.819
ZC3H6,-0.0546,0.819
LOC285547,-0.193,0.819
C17orf79,-0.0318,0.819
LOC100130920,-0.0407,0.819
OR8U1,0.0847,0.819
DKFZp451B082,0.0153,0.819
CENPT,-0.0598,0.819
GPR148,0.0159,0.819
IGHMBP2,0.0146,0.819
TMEM8A,0.0339,0.819
S100A7A,-0.09145,0.8190251790185505
TBC1D12,0.0471,0.82
ZNF470,0.0376,0.82
HIST1H4H,-0.0298,0.82
CLDND1,-0.0317,0.82
PLSCR1,-0.0222,0.82
OR5L2,-0.0795,0.82
TCEAL5,-0.0541,0.82
ZNHIT1,0.0158,0.82
LOC100128905,0.0134,0.82
MEP1A,-0.127,0.82
GSC,-0.109,0.82
XLOC_006555,0.0679,0.82
H1FX,-0.021,0.82
BRWD1-IT2,0.0386,0.82
CDKAL1,-0.05265,0.8200922979673352
ZNF23,-0.08285,0.8203964277044805
ZNF160,-0.13626999999999997,0.8207051404442688
ITK,0.014,0.821
TLR7,0.279,0.821
LOC401410,-0.0136,0.821
KIR3DL3,0.0664,0.821
DKFZP586K1520,0.0135,0.821
GPR174,-0.0265,0.821
BACE2,-0.0433,0.821
OR5AK4P,-0.103,0.821
A1BG-AS1,0.147,0.821
C7orf42,0.0311,0.821
SLC5A1,-0.0624,0.821
PRKAB2,-0.026,0.821
CYTIP,0.15,0.821
C8orf40,-0.0311,0.821
VSIG10,0.05675,0.8211162339210156
ZNF865,-0.0249985,0.8214673979709162
MYB,0.1437,0.8217577795775568
CCDC108,0.23471750000000002,0.8218982753252853
ATL1,-0.0217,0.822
LATS2,-0.0231,0.822
MARCKS,-0.0228,0.822
MEOX2,0.0131,0.822
TRAPPC2L,0.0409,0.822
GNB3,-0.0792,0.822
CYP2F1,-0.0531,0.822
C1orf130,0.0599,0.822
CYBB,-0.14,0.822
LOC729887,-0.0319,0.822
ARHGEF18,0.007849999999999996,0.8223048399303512
XLOC_006138,-0.09515,0.822502182134889
ZNF197,0.03549,0.8225905204708672
INTS8,0.0206,0.823
SPANXA2-OT1,0.0133,0.823
ANKRD9,0.0255,0.823
LOC100128361,0.0387,0.823
OR6C76,-0.0135,0.823
LOC285778,0.013,0.823
UBE2K,0.0139,0.823
NARS,-0.0417,0.823
TRIM47,0.0167,0.823
PTPN4,0.0375,0.823
ZNHIT3,0.0177,0.823
DEFA11P,0.0132,0.823
LOC388882,0.0821,0.823
